date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2023-02-13,-9.3,7.59,450,"1993-02-06 2022-02-20",83.66,11.51,450,"1993-02-06 2022-02-20",-4.35,6.11,450,"1993-02-06 2022-02-20",25.88,8.65,450,"1993-02-06 2022-02-20",-18.21,7.3,450,"1993-02-06 2022-02-20",55.04,12.24,450,"1993-02-06 2022-02-20",-14.28,6.44,450,"1993-02-06 2022-02-20",5.1,4.72,450,"1993-02-06 2022-02-20",1.68,3.76,450,"1993-02-06 2022-02-20",0.45,2.1,450,"1993-02-06 2022-02-20",1.81,4.39,450,"1993-02-06 2022-02-20",31.3,19.41,450,"1993-02-06 2022-02-20",8826,3888.6,120,"2015-02-06 2022-02-20"
2023-02-12,-9.44,7.55,450,"1993-02-05 2022-02-19",83.57,11.58,450,"1993-02-05 2022-02-19",-4.54,6.07,450,"1993-02-05 2022-02-19",26.02,8.95,450,"1993-02-05 2022-02-19",-18.55,7.24,450,"1993-02-05 2022-02-19",54.85,12.25,450,"1993-02-05 2022-02-19",-14.56,6.31,450,"1993-02-05 2022-02-19",5.09,4.87,450,"1993-02-05 2022-02-19",1.64,3.69,450,"1993-02-05 2022-02-19",0.37,1.89,450,"1993-02-05 2022-02-19",1.86,4.41,450,"1993-02-05 2022-02-19",31,19.27,450,"1993-02-05 2022-02-19",8789,3785.73,120,"2015-02-05 2022-02-19"
2023-02-11,-9.59,7.57,450,"1993-02-04 2022-02-18",83.55,11.63,450,"1993-02-04 2022-02-18",-4.71,6,450,"1993-02-04 2022-02-18",26.01,8.86,450,"1993-02-04 2022-02-18",-18.58,7.24,450,"1993-02-04 2022-02-18",54.88,12.51,450,"1993-02-04 2022-02-18",-14.57,6.26,450,"1993-02-04 2022-02-18",5.04,4.8,450,"1993-02-04 2022-02-18",1.67,3.73,450,"1993-02-04 2022-02-18",0.4,1.96,450,"1993-02-04 2022-02-18",1.89,4.44,450,"1993-02-04 2022-02-18",30.7,19.14,450,"1993-02-04 2022-02-18",8516,3845.93,120,"2015-02-04 2022-02-18"
2023-02-10,-9.58,7.59,450,"1993-02-03 2022-02-17",83.63,11.77,450,"1993-02-03 2022-02-17",-4.77,5.9,450,"1993-02-03 2022-02-17",25.82,8.7,450,"1993-02-03 2022-02-17",-18.48,7.2,450,"1993-02-03 2022-02-17",55.33,12.69,450,"1993-02-03 2022-02-17",-14.53,6.23,450,"1993-02-03 2022-02-17",4.99,4.72,450,"1993-02-03 2022-02-17",1.72,3.78,450,"1993-02-03 2022-02-17",0.43,2.05,450,"1993-02-03 2022-02-17",1.91,4.46,450,"1993-02-03 2022-02-17",30.4,18.89,450,"1993-02-03 2022-02-17",8164,3769.06,120,"2015-02-03 2022-02-17"
2023-02-09,-9.58,7.49,450,"1993-02-02 2022-02-16",83.68,11.51,450,"1993-02-02 2022-02-16",-4.85,5.9,450,"1993-02-02 2022-02-16",25.77,8.69,450,"1993-02-02 2022-02-16",-18.37,7.21,450,"1993-02-02 2022-02-16",55.86,12.73,450,"1993-02-02 2022-02-16",-14.43,6.23,450,"1993-02-02 2022-02-16",4.93,4.73,450,"1993-02-02 2022-02-16",1.67,3.62,450,"1993-02-02 2022-02-16",0.36,1.85,450,"1993-02-02 2022-02-16",1.96,4.51,450,"1993-02-02 2022-02-16",30,18.48,450,"1993-02-02 2022-02-16",7857,3709.3,120,"2015-02-02 2022-02-16"
2023-02-08,-9.5,7.39,450,"1993-02-01 2022-02-15",83.91,11.2,450,"1993-02-01 2022-02-15",-4.85,5.88,450,"1993-02-01 2022-02-15",25.67,8.67,450,"1993-02-01 2022-02-15",-18.4,7.16,450,"1993-02-01 2022-02-15",56.15,12.55,450,"1993-02-01 2022-02-15",-14.48,6.2,450,"1993-02-01 2022-02-15",4.89,4.62,450,"1993-02-01 2022-02-15",1.6,3.38,450,"1993-02-01 2022-02-15",0.35,1.84,450,"1993-02-01 2022-02-15",1.85,3.93,450,"1993-02-01 2022-02-15",29.7,18.18,450,"1993-02-01 2022-02-15",7939,3609.45,120,"2015-02-01 2022-02-15"
2023-02-07,-9.66,7.31,450,"1993-01-31 2022-02-14",83.88,10.99,450,"1993-01-31 2022-02-14",-5.05,5.88,450,"1993-01-31 2022-02-14",25.58,8.72,450,"1993-01-31 2022-02-14",-18.56,7.06,450,"1993-01-31 2022-02-14",56.24,12.58,450,"1993-01-31 2022-02-14",-14.64,6.14,450,"1993-01-31 2022-02-14",4.86,4.54,450,"1993-01-31 2022-02-14",1.65,3.44,450,"1993-01-31 2022-02-14",0.37,1.89,450,"1993-01-31 2022-02-14",1.88,3.99,450,"1993-01-31 2022-02-14",29.4,17.98,450,"1993-01-31 2022-02-14",7860,3555.2,120,"2015-01-31 2022-02-14"
2023-02-06,-9.73,7.28,450,"1993-01-30 2022-02-13",83.82,10.92,450,"1993-01-30 2022-02-13",-5.14,5.88,450,"1993-01-30 2022-02-13",25.45,8.79,450,"1993-01-30 2022-02-13",-18.55,7.06,450,"1993-01-30 2022-02-13",56.43,12.82,450,"1993-01-30 2022-02-13",-14.66,6.12,450,"1993-01-30 2022-02-13",4.8,4.57,450,"1993-01-30 2022-02-13",1.6,3.43,450,"1993-01-30 2022-02-13",0.38,1.9,450,"1993-01-30 2022-02-13",1.79,3.94,450,"1993-01-30 2022-02-13",29.1,17.8,450,"1993-01-30 2022-02-13",7646,3392.84,120,"2015-01-30 2022-02-13"
2023-02-05,-9.61,7.15,450,"1993-01-29 2022-02-12",84.15,10.67,450,"1993-01-29 2022-02-12",-5.09,5.8,450,"1993-01-29 2022-02-12",25.39,8.86,450,"1993-01-29 2022-02-12",-18.48,6.93,450,"1993-01-29 2022-02-12",56.72,12.84,450,"1993-01-29 2022-02-12",-14.61,6,450,"1993-01-29 2022-02-12",4.77,4.6,450,"1993-01-29 2022-02-12",1.56,3.23,450,"1993-01-29 2022-02-12",0.39,1.91,450,"1993-01-29 2022-02-12",1.74,3.64,450,"1993-01-29 2022-02-12",28.9,17.75,450,"1993-01-29 2022-02-12",7461,3364.56,120,"2015-01-29 2022-02-12"
2023-02-04,-9.61,7.14,450,"1993-01-28 2022-02-11",84.23,10.7,450,"1993-01-28 2022-02-11",-5.08,5.81,450,"1993-01-28 2022-02-11",25.24,9.01,450,"1993-01-28 2022-02-11",-18.34,6.94,450,"1993-01-28 2022-02-11",57.02,12.86,450,"1993-01-28 2022-02-11",-14.52,5.99,450,"1993-01-28 2022-02-11",4.72,4.62,450,"1993-01-28 2022-02-11",1.53,3.12,450,"1993-01-28 2022-02-11",0.36,1.75,450,"1993-01-28 2022-02-11",1.7,3.45,450,"1993-01-28 2022-02-11",28.7,17.81,450,"1993-01-28 2022-02-11",7399,3353.29,120,"2015-01-28 2022-02-11"
2023-02-03,-9.56,7.26,450,"1993-01-27 2022-02-10",84.34,10.84,450,"1993-01-27 2022-02-10",-5.06,5.9,450,"1993-01-27 2022-02-10",25.33,9.28,450,"1993-01-27 2022-02-10",-18.35,7.12,450,"1993-01-27 2022-02-10",57.41,12.85,450,"1993-01-27 2022-02-10",-14.57,6.13,450,"1993-01-27 2022-02-10",4.98,4.95,450,"1993-01-27 2022-02-10",1.59,3.32,450,"1993-01-27 2022-02-10",0.38,1.91,450,"1993-01-27 2022-02-10",1.76,3.48,450,"1993-01-27 2022-02-10",28.5,17.82,450,"1993-01-27 2022-02-10",7312,3265.07,120,"2015-01-27 2022-02-10"
2023-02-02,-9.84,7.45,450,"1993-01-26 2022-02-09",84.08,11.07,450,"1993-01-26 2022-02-09",-5.35,6.08,450,"1993-01-26 2022-02-09",25.3,9.19,450,"1993-01-26 2022-02-09",-18.48,7.36,450,"1993-01-26 2022-02-09",57.77,12.86,450,"1993-01-26 2022-02-09",-14.73,6.34,450,"1993-01-26 2022-02-09",4.97,4.94,450,"1993-01-26 2022-02-09",1.58,3.32,450,"1993-01-26 2022-02-09",0.37,1.9,450,"1993-01-26 2022-02-09",1.78,3.5,450,"1993-01-26 2022-02-09",28.2,17.81,450,"1993-01-26 2022-02-09",7150,3276.05,120,"2015-01-26 2022-02-09"
2023-02-01,-9.85,7.54,450,"1993-01-25 2022-02-08",84.16,11.08,450,"1993-01-25 2022-02-08",-5.43,6.14,450,"1993-01-25 2022-02-08",25.7,9.25,450,"1993-01-25 2022-02-08",-18.56,7.48,450,"1993-01-25 2022-02-08",57.93,12.81,450,"1993-01-25 2022-02-08",-14.83,6.44,450,"1993-01-25 2022-02-08",4.99,4.94,450,"1993-01-25 2022-02-08",1.64,3.77,450,"1993-01-25 2022-02-08",0.43,2.58,450,"1993-01-25 2022-02-08",1.76,3.5,450,"1993-01-25 2022-02-08",27.9,17.76,450,"1993-01-25 2022-02-08",7007,3239.07,120,"2015-01-25 2022-02-08"
2023-01-31,-9.69,7.67,450,"1993-01-24 2022-02-07",84.49,10.95,450,"1993-01-24 2022-02-07",-5.4,6.25,450,"1993-01-24 2022-02-07",25.77,9.26,450,"1993-01-24 2022-02-07",-18.49,7.69,450,"1993-01-24 2022-02-07",58.31,12.65,450,"1993-01-24 2022-02-07",-14.77,6.66,450,"1993-01-24 2022-02-07",4.99,4.87,450,"1993-01-24 2022-02-07",1.71,3.81,450,"1993-01-24 2022-02-07",0.48,2.66,450,"1993-01-24 2022-02-07",1.78,3.38,450,"1993-01-24 2022-02-07",27.6,17.66,450,"1993-01-24 2022-02-07",6812,3190.47,120,"2015-01-24 2022-02-07"
2023-01-30,-9.72,7.9,450,"1993-01-23 2022-02-06",84.59,11.09,450,"1993-01-23 2022-02-06",-5.45,6.43,450,"1993-01-23 2022-02-06",25.76,9.28,450,"1993-01-23 2022-02-06",-18.43,7.93,450,"1993-01-23 2022-02-06",58.63,12.73,450,"1993-01-23 2022-02-06",-14.76,6.87,450,"1993-01-23 2022-02-06",5.09,4.89,450,"1993-01-23 2022-02-06",1.73,3.9,450,"1993-01-23 2022-02-06",0.5,2.67,450,"1993-01-23 2022-02-06",1.8,3.63,450,"1993-01-23 2022-02-06",27.3,17.37,450,"1993-01-23 2022-02-06",6904,3187.36,120,"2015-01-23 2022-02-06"
2023-01-29,-9.73,8.04,450,"1993-01-22 2022-02-05",84.77,11.14,450,"1993-01-22 2022-02-05",-5.5,6.54,450,"1993-01-22 2022-02-05",25.83,9.22,450,"1993-01-22 2022-02-05",-18.42,8.02,450,"1993-01-22 2022-02-05",58.93,12.8,450,"1993-01-22 2022-02-05",-14.82,6.99,450,"1993-01-22 2022-02-05",5.18,4.9,450,"1993-01-22 2022-02-05",1.8,4,450,"1993-01-22 2022-02-05",0.56,2.79,450,"1993-01-22 2022-02-05",1.8,3.65,450,"1993-01-22 2022-02-05",27.1,17.1,450,"1993-01-22 2022-02-05",6906,3144.53,120,"2015-01-22 2022-02-05"
2023-01-28,-9.97,8.21,450,"1993-01-21 2022-02-04",84.82,11.12,450,"1993-01-21 2022-02-04",-5.73,6.66,450,"1993-01-21 2022-02-04",25.4,9.07,450,"1993-01-21 2022-02-04",-18.47,8.12,450,"1993-01-21 2022-02-04",59.37,12.86,450,"1993-01-21 2022-02-04",-14.97,7.12,450,"1993-01-21 2022-02-04",5.16,4.79,450,"1993-01-21 2022-02-04",1.81,4.05,450,"1993-01-21 2022-02-04",0.57,2.79,450,"1993-01-21 2022-02-04",1.77,3.68,450,"1993-01-21 2022-02-04",26.9,16.86,450,"1993-01-21 2022-02-04",6746,3031.3,120,"2015-01-21 2022-02-04"
2023-01-27,-10.13,8.25,450,"1993-01-20 2022-02-03",84.68,11.1,450,"1993-01-20 2022-02-03",-5.91,6.73,450,"1993-01-20 2022-02-03",25.47,9.13,450,"1993-01-20 2022-02-03",-18.59,8.21,450,"1993-01-20 2022-02-03",59.64,12.75,450,"1993-01-20 2022-02-03",-15.11,7.22,450,"1993-01-20 2022-02-03",5.22,4.93,450,"1993-01-20 2022-02-03",1.79,4.14,450,"1993-01-20 2022-02-03",0.56,2.89,450,"1993-01-20 2022-02-03",1.75,3.77,450,"1993-01-20 2022-02-03",26.7,16.55,450,"1993-01-20 2022-02-03",6868,3021.91,120,"2015-01-20 2022-02-03"
2023-01-26,-10.15,8.25,450,"1993-01-19 2022-02-02",84.78,10.96,450,"1993-01-19 2022-02-02",-6,6.77,450,"1993-01-19 2022-02-02",25.56,9.28,450,"1993-01-19 2022-02-02",-18.65,8.34,450,"1993-01-19 2022-02-02",60.08,12.78,450,"1993-01-19 2022-02-02",-15.17,7.32,450,"1993-01-19 2022-02-02",5.33,5.05,450,"1993-01-19 2022-02-02",1.79,4.14,450,"1993-01-19 2022-02-02",0.55,2.89,450,"1993-01-19 2022-02-02",1.78,3.77,450,"1993-01-19 2022-02-02",26.4,16.31,450,"1993-01-19 2022-02-02",6710,3063.77,120,"2015-01-19 2022-02-02"
2023-01-25,-10.17,8.38,450,"1993-01-18 2022-02-01",84.89,11.12,450,"1993-01-18 2022-02-01",-6.08,6.87,450,"1993-01-18 2022-02-01",25.74,9.29,450,"1993-01-18 2022-02-01",-18.79,8.47,450,"1993-01-18 2022-02-01",60.46,12.9,450,"1993-01-18 2022-02-01",-15.31,7.43,450,"1993-01-18 2022-02-01",5.37,5.03,450,"1993-01-18 2022-02-01",1.87,4.35,450,"1993-01-18 2022-02-01",0.64,3.2,450,"1993-01-18 2022-02-01",1.76,3.72,450,"1993-01-18 2022-02-01",26.2,16.16,450,"1993-01-18 2022-02-01",6664,3057.51,120,"2015-01-18 2022-02-01"
2023-01-24,-10.34,8.49,450,"1993-01-17 2022-01-31",84.79,11.25,450,"1993-01-17 2022-01-31",-6.27,6.94,450,"1993-01-17 2022-01-31",25.98,9.2,450,"1993-01-17 2022-01-31",-18.94,8.64,450,"1993-01-17 2022-01-31",60.52,13.12,450,"1993-01-17 2022-01-31",-15.47,7.57,450,"1993-01-17 2022-01-31",5.27,5.02,450,"1993-01-17 2022-01-31",1.89,4.41,450,"1993-01-17 2022-01-31",0.66,3.21,450,"1993-01-17 2022-01-31",1.8,4.07,450,"1993-01-17 2022-01-31",26,16.02,450,"1993-01-17 2022-01-31",6413,3015.44,120,"2015-01-17 2022-01-31"
2023-01-23,-10.22,8.5,450,"1993-01-16 2022-01-30",84.93,11.26,450,"1993-01-16 2022-01-30",-6.21,6.97,450,"1993-01-16 2022-01-30",26.28,9.14,450,"1993-01-16 2022-01-30",-18.96,8.8,450,"1993-01-16 2022-01-30",60.79,13.05,450,"1993-01-16 2022-01-30",-15.51,7.67,450,"1993-01-16 2022-01-30",5.37,5.11,450,"1993-01-16 2022-01-30",1.87,4.4,450,"1993-01-16 2022-01-30",0.67,3.23,450,"1993-01-16 2022-01-30",1.79,4.06,450,"1993-01-16 2022-01-30",25.7,15.9,450,"1993-01-16 2022-01-30",6265,2967.85,120,"2015-01-16 2022-01-30"
2023-01-22,-10.27,8.65,450,"1993-01-15 2022-01-29",84.99,11.41,450,"1993-01-15 2022-01-29",-6.29,7.12,450,"1993-01-15 2022-01-29",26.29,9.01,450,"1993-01-15 2022-01-29",-18.88,8.98,450,"1993-01-15 2022-01-29",61.07,13.02,450,"1993-01-15 2022-01-29",-15.48,7.86,450,"1993-01-15 2022-01-29",5.4,5.16,450,"1993-01-15 2022-01-29",1.97,4.67,450,"1993-01-15 2022-01-29",0.73,3.58,450,"1993-01-15 2022-01-29",1.86,4.15,450,"1993-01-15 2022-01-29",25.4,15.89,450,"1993-01-15 2022-01-29",6037,2897.4,120,"2015-01-15 2022-01-29"
2023-01-21,-10.28,8.87,450,"1993-01-14 2022-01-28",84.94,11.66,450,"1993-01-14 2022-01-28",-6.33,7.3,450,"1993-01-14 2022-01-28",26.16,9.05,450,"1993-01-14 2022-01-28",-18.9,9.2,450,"1993-01-14 2022-01-28",61.15,13.11,450,"1993-01-14 2022-01-28",-15.49,8.08,450,"1993-01-14 2022-01-28",5.37,5.19,450,"1993-01-14 2022-01-28",1.96,4.69,450,"1993-01-14 2022-01-28",0.75,3.6,450,"1993-01-14 2022-01-28",1.8,4.1,450,"1993-01-14 2022-01-28",25.1,15.85,450,"1993-01-14 2022-01-28",5992,2842.7,120,"2015-01-14 2022-01-28"
2023-01-20,-10.05,8.93,450,"1993-01-13 2022-01-27",85.23,11.52,450,"1993-01-13 2022-01-27",-6.23,7.37,450,"1993-01-13 2022-01-27",26.29,9.03,450,"1993-01-13 2022-01-27",-18.75,9.3,450,"1993-01-13 2022-01-27",61.48,13.32,450,"1993-01-13 2022-01-27",-15.36,8.17,450,"1993-01-13 2022-01-27",5.44,5.19,450,"1993-01-13 2022-01-27",2.01,4.74,450,"1993-01-13 2022-01-27",0.78,3.64,450,"1993-01-13 2022-01-27",1.82,4.14,450,"1993-01-13 2022-01-27",24.9,15.99,450,"1993-01-13 2022-01-27",5876,2802.23,120,"2015-01-13 2022-01-27"
2023-01-19,-9.77,8.87,450,"1993-01-12 2022-01-26",85.52,11.33,450,"1993-01-12 2022-01-26",-6.05,7.34,450,"1993-01-12 2022-01-26",26.14,8.86,450,"1993-01-12 2022-01-26",-18.45,9.24,450,"1993-01-12 2022-01-26",61.85,13.21,450,"1993-01-12 2022-01-26",-15.09,8.14,450,"1993-01-12 2022-01-26",5.22,4.98,450,"1993-01-12 2022-01-26",2.06,4.74,450,"1993-01-12 2022-01-26",0.8,3.62,450,"1993-01-12 2022-01-26",1.83,4.17,450,"1993-01-12 2022-01-26",24.7,16.19,450,"1993-01-12 2022-01-26",5697,2871.78,120,"2015-01-12 2022-01-26"
2023-01-18,-9.44,8.84,450,"1993-01-11 2022-01-25",85.76,11.25,450,"1993-01-11 2022-01-25",-5.77,7.33,450,"1993-01-11 2022-01-25",26.26,8.93,450,"1993-01-11 2022-01-25",-18.18,9.21,450,"1993-01-11 2022-01-25",62.1,13.25,450,"1993-01-11 2022-01-25",-14.83,8.13,450,"1993-01-11 2022-01-25",5.22,4.98,450,"1993-01-11 2022-01-25",2.2,5.14,450,"1993-01-11 2022-01-25",0.95,4.08,450,"1993-01-11 2022-01-25",1.8,4.16,450,"1993-01-11 2022-01-25",24.6,16.47,450,"1993-01-11 2022-01-25",5632,2825.95,120,"2015-01-11 2022-01-25"
2023-01-17,-9.38,8.9,450,"1993-01-10 2022-01-24",85.79,11.31,450,"1993-01-10 2022-01-24",-5.7,7.39,450,"1993-01-10 2022-01-24",26.07,8.89,450,"1993-01-10 2022-01-24",-18.04,9.25,450,"1993-01-10 2022-01-24",62.22,13.22,450,"1993-01-10 2022-01-24",-14.71,8.19,450,"1993-01-10 2022-01-24",5.22,5.06,450,"1993-01-10 2022-01-24",2.15,4.83,450,"1993-01-10 2022-01-24",0.91,3.66,450,"1993-01-10 2022-01-24",1.77,4.16,450,"1993-01-10 2022-01-24",24.5,16.75,450,"1993-01-10 2022-01-24",5480,2814.33,120,"2015-01-10 2022-01-24"
2023-01-16,-9.38,8.83,450,"1993-01-09 2022-01-23",85.74,11.32,450,"1993-01-09 2022-01-23",-5.69,7.37,450,"1993-01-09 2022-01-23",26.14,8.83,450,"1993-01-09 2022-01-23",-17.89,9.16,450,"1993-01-09 2022-01-23",62.33,13.3,450,"1993-01-09 2022-01-23",-14.59,8.12,450,"1993-01-09 2022-01-23",5.26,5.03,450,"1993-01-09 2022-01-23",2.14,4.81,450,"1993-01-09 2022-01-23",0.88,3.63,450,"1993-01-09 2022-01-23",1.81,4.19,450,"1993-01-09 2022-01-23",24.4,17.03,450,"1993-01-09 2022-01-23",5354,2806.23,120,"2015-01-09 2022-01-23"
2023-01-15,-9.3,8.69,450,"1993-01-08 2022-01-22",85.77,11.23,450,"1993-01-08 2022-01-22",-5.63,7.24,450,"1993-01-08 2022-01-22",26.1,8.74,450,"1993-01-08 2022-01-22",-17.8,9.08,450,"1993-01-08 2022-01-22",62.7,13.31,450,"1993-01-08 2022-01-22",-14.53,8.06,450,"1993-01-08 2022-01-22",5.15,4.92,450,"1993-01-08 2022-01-22",2.16,4.83,450,"1993-01-08 2022-01-22",0.92,3.75,450,"1993-01-08 2022-01-22",1.78,3.92,450,"1993-01-08 2022-01-22",24.4,17.4,450,"1993-01-08 2022-01-22",5270,2734.86,120,"2015-01-08 2022-01-22"
2023-01-14,-9.16,8.55,450,"1993-01-07 2022-01-21",85.8,11.05,450,"1993-01-07 2022-01-21",-5.54,7.16,450,"1993-01-07 2022-01-21",26.22,8.81,450,"1993-01-07 2022-01-21",-17.75,9.07,450,"1993-01-07 2022-01-21",62.85,13.29,450,"1993-01-07 2022-01-21",-14.48,8.03,450,"1993-01-07 2022-01-21",5.13,4.94,450,"1993-01-07 2022-01-21",2.18,4.84,450,"1993-01-07 2022-01-21",0.91,3.75,450,"1993-01-07 2022-01-21",1.85,4.07,450,"1993-01-07 2022-01-21",24.2,17.73,450,"1993-01-07 2022-01-21",5187,2700.39,119,"2015-01-08 2022-01-21"
2023-01-13,-8.8,8.44,450,"1993-01-06 2022-01-20",86.12,10.94,450,"1993-01-06 2022-01-20",-5.28,7.11,450,"1993-01-06 2022-01-20",26.38,8.84,450,"1993-01-06 2022-01-20",-17.43,9.02,450,"1993-01-06 2022-01-20",63.22,13.25,450,"1993-01-06 2022-01-20",-14.17,7.99,450,"1993-01-06 2022-01-20",5.07,4.89,450,"1993-01-06 2022-01-20",2.24,4.84,450,"1993-01-06 2022-01-20",0.95,3.8,450,"1993-01-06 2022-01-20",1.9,4.09,450,"1993-01-06 2022-01-20",24,18.05,450,"1993-01-06 2022-01-20",5093,2616.2,119,"2015-01-06 2022-01-20"
2023-01-12,-8.55,8.46,450,"1993-01-05 2022-01-19",86.43,10.97,450,"1993-01-05 2022-01-19",-5.14,7.09,450,"1993-01-05 2022-01-19",26.27,8.92,450,"1993-01-05 2022-01-19",-17.22,9.06,450,"1993-01-05 2022-01-19",63.44,13.3,450,"1993-01-05 2022-01-19",-13.98,8.01,450,"1993-01-05 2022-01-19",4.92,4.87,450,"1993-01-05 2022-01-19",2.32,4.92,450,"1993-01-05 2022-01-19",1.02,3.91,450,"1993-01-05 2022-01-19",1.92,3.99,450,"1993-01-05 2022-01-19",23.8,18.35,450,"1993-01-05 2022-01-19",4938,2487.98,119,"2015-01-05 2022-01-19"
2023-01-11,-8.4,8.45,450,"1993-01-04 2022-01-18",86.48,10.93,450,"1993-01-04 2022-01-18",-5.03,7.11,450,"1993-01-04 2022-01-18",26.35,8.81,450,"1993-01-04 2022-01-18",-17.09,9.03,450,"1993-01-04 2022-01-18",63.6,13.37,450,"1993-01-04 2022-01-18",-13.88,7.97,450,"1993-01-04 2022-01-18",4.87,4.74,450,"1993-01-04 2022-01-18",2.45,5.2,450,"1993-01-04 2022-01-18",1.12,4.25,450,"1993-01-04 2022-01-18",1.94,4.02,450,"1993-01-04 2022-01-18",23.6,18.62,450,"1993-01-04 2022-01-18",4890,2511.04,119,"2015-01-04 2022-01-18"
2023-01-10,-8.36,8.47,450,"1993-01-03 2022-01-17",86.47,10.81,450,"1993-01-03 2022-01-17",-4.96,7.13,450,"1993-01-03 2022-01-17",26.18,8.73,450,"1993-01-03 2022-01-17",-16.9,8.97,450,"1993-01-03 2022-01-17",63.61,13.28,450,"1993-01-03 2022-01-17",-13.71,7.97,450,"1993-01-03 2022-01-17",4.96,4.8,450,"1993-01-03 2022-01-17",2.43,5.15,450,"1993-01-03 2022-01-17",1.07,4.08,450,"1993-01-03 2022-01-17",1.97,4.17,450,"1993-01-03 2022-01-17",23.3,18.86,450,"1993-01-03 2022-01-17",4749,2480.77,119,"2015-01-03 2022-01-17"
2023-01-09,-8.19,8.37,450,"1993-01-02 2022-01-16",86.61,10.69,450,"1993-01-02 2022-01-16",-4.85,7.1,450,"1993-01-02 2022-01-16",26.15,8.66,450,"1993-01-02 2022-01-16",-16.77,8.84,450,"1993-01-02 2022-01-16",63.79,13.15,450,"1993-01-02 2022-01-16",-13.58,7.87,450,"1993-01-02 2022-01-16",5.12,4.96,450,"1993-01-02 2022-01-16",2.36,4.98,450,"1993-01-02 2022-01-16",1.05,4.07,450,"1993-01-02 2022-01-16",1.87,3.56,450,"1993-01-02 2022-01-16",23.1,19.09,450,"1993-01-02 2022-01-16",4726,2461.53,119,"2015-01-02 2022-01-16"
2023-01-08,-8.03,8.4,450,"1993-01-01 2022-01-15",86.76,10.64,450,"1993-01-01 2022-01-15",-4.74,7.15,450,"1993-01-01 2022-01-15",26.1,8.5,450,"1993-01-01 2022-01-15",-16.44,8.74,450,"1993-01-01 2022-01-15",64.24,13.16,450,"1993-01-01 2022-01-15",-13.28,7.8,450,"1993-01-01 2022-01-15",5.04,4.93,450,"1993-01-01 2022-01-15",2.37,4.95,450,"1993-01-01 2022-01-15",1.05,4.05,450,"1993-01-01 2022-01-15",1.86,3.5,450,"1993-01-01 2022-01-15",22.8,19.26,450,"1993-01-01 2022-01-15",4575,2402.47,119,"2015-01-01 2022-01-15"
2023-01-07,-7.71,8.22,450,"1992-12-31 2022-01-14",87.06,10.47,450,"1992-12-31 2022-01-14",-4.52,7.03,450,"1992-12-31 2022-01-14",26.21,8.53,450,"1992-12-31 2022-01-14",-16.22,8.63,450,"1992-12-31 2022-01-14",64.66,13.21,450,"1992-12-31 2022-01-14",-13.07,7.67,450,"1992-12-31 2022-01-14",4.99,4.9,450,"1992-12-31 2022-01-14",2.34,4.7,450,"1992-12-31 2022-01-14",1.02,3.76,450,"1992-12-31 2022-01-14",1.9,3.57,450,"1992-12-31 2022-01-14",22.6,19.35,450,"1992-12-31 2022-01-14",4464,2369.59,119,"2014-12-31 2022-01-14"
2023-01-06,-7.51,7.94,450,"1992-12-30 2022-01-13",87.35,10.1,450,"1992-12-30 2022-01-13",-4.38,6.83,450,"1992-12-30 2022-01-13",26.43,8.65,450,"1992-12-30 2022-01-13",-16.02,8.43,450,"1992-12-30 2022-01-13",65.01,13.03,450,"1992-12-30 2022-01-13",-12.88,7.49,450,"1992-12-30 2022-01-13",5.06,4.87,450,"1992-12-30 2022-01-13",2.4,4.76,450,"1992-12-30 2022-01-13",1.04,3.83,450,"1992-12-30 2022-01-13",1.92,3.59,450,"1992-12-30 2022-01-13",22.2,19.42,450,"1992-12-30 2022-01-13",4281,2296.17,119,"2014-12-30 2022-01-13"
2023-01-05,-7.52,7.93,450,"1992-12-29 2022-01-12",87.34,10.14,450,"1992-12-29 2022-01-12",-4.38,6.79,450,"1992-12-29 2022-01-12",26.16,8.58,450,"1992-12-29 2022-01-12",-15.9,8.32,450,"1992-12-29 2022-01-12",65.32,12.76,450,"1992-12-29 2022-01-12",-12.8,7.42,450,"1992-12-29 2022-01-12",5,4.9,450,"1992-12-29 2022-01-12",2.38,4.71,450,"1992-12-29 2022-01-12",1.03,3.77,450,"1992-12-29 2022-01-12",1.89,3.54,450,"1992-12-29 2022-01-12",21.9,19.43,450,"1992-12-29 2022-01-12",4221,2215.76,119,"2014-12-29 2022-01-12"
